Tweet ID,Author ID,Created At,Text
1902872478680224047,1808700970786025472,2025-03-20T23:58:47.000Z,"""Candace Owens on JFK trying to get AIPAC to register as a Foreign agent prior to getting assassinated 🤯  “They were lobbying politicians to seed in the American mind that this request is inappropriate” https://t.co/hiiFVzDKkd"""
1902872472908607719,23567314,2025-03-20T23:58:45.000Z,"""""But if we tax the rich, they will leave the country!""  Good! If they are so greedy, they would starve disabled people, rather than pay their way, I don't just want them to leave, I want to requisition every last one of their assets first.  They are parasites, utter parasites."""
1902872470027411549,1618115407638073346,2025-03-20T23:58:45.000Z,"""For the record, Joe Hockey is a defence lobbyist who stands to make millions from defence contracts with the US and other allies.  To just describe him in interviews as a former US ambassador and not his CURRENT vested interest role is not just irresponsible, it's lying."""
1902872456265625791,468778192,2025-03-20T23:58:41.000Z,"""If Keir Starmer had said before the election that he would remove the winter fuel allowance from millions of pensioners, cut welfare from 1 million disabled people, add inheritance tax to family farms and family businesses, abandon SFI funding to farmers, council tax &amp; energy"""
1902872436640715204,2172031974,2025-03-20T23:58:37.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872412913611155,1700690490411155456,2025-03-20T23:58:31.000Z,"""So- according to Politics, the lobbyists are asking 'How do you buy somebody who's already a billionaire?""  And it's freaking them out.   https://t.co/nEnStAQTVH"""
1902872408043950157,1203869003371835392,2025-03-20T23:58:30.000Z,"""For the record, Joe Hockey is a defence lobbyist who stands to make millions from defence contracts with the US and other allies.  To just describe him in interviews as a former US ambassador and not his CURRENT vested interest role is not just irresponsible, it's lying."""
1902872400124944853,1574711211652005890,2025-03-20T23:58:28.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872394944958669,367262590,2025-03-20T23:58:27.000Z,"""Prime Minister Mark Carney has added the co-founder of a controversial lobbying group that advocates for increasing the Canadian population to 100 million by 2100 to his council of advisors on Canada-U.S. relations #cdnpoli #ParlCA https://t.co/uuRNgecClY"""
1902872366780137838,1608990946573656064,2025-03-20T23:58:20.000Z,"""Candace Owens on JFK trying to get AIPAC to register as a Foreign agent prior to getting assassinated 🤯  “They were lobbying politicians to seed in the American mind that this request is inappropriate” https://t.co/hiiFVzDKkd"""
1902872353144483966,1189260506168778754,2025-03-20T23:58:17.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872350971855051,890348825524752384,2025-03-20T23:58:16.000Z,"""Trump and Republicans have awakened a sleeping giant—and they will regret it.  REPUBLICAN TOWN HALL CHANT: “Tax the rich, tax the rich, tax the rich…” https://t.co/WqOMYJTOHb"""
1902872341941502206,1105919060322238464,2025-03-20T23:58:14.000Z,"""Let’s remove weather balloon launches right before severe weather season, great idea! (said no one ever) https://t.co/y4BoWysBNn"""
1902872326661648813,1717956388079480832,2025-03-20T23:58:10.000Z,"""🔴 Le Groupe Bernard Hayot visé par une enquête de la Haute autorité pour la transparence de la vie publique sur l'opacité de son lobbying😨🤬😱➕d'infos👉🏾https://t.co/IrGsoEOe5T https://t.co/JRSV7XESre"""
1902872317803499772,811490886076903424,2025-03-20T23:58:08.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872317450956962,1052219025953103872,2025-03-20T23:58:08.000Z,"""Prime Minister Mark Carney has added the co-founder of a controversial lobbying group that advocates for increasing the Canadian population to 100 million by 2100 to his council of advisors on Canada-U.S. relations #cdnpoli https://t.co/uuRNgedabw"""
1902872311167942866,520641101,2025-03-20T23:58:07.000Z,"""Some disabled people to lose £10,000 a year in benefits by the end of the decade.  Are there savings  - cuts in benefits lead to pressure on families, NHS, support services,.  Cuts avoidable - tax the rich; reduce poverty; improve NHS, housing, services. https://t.co/9aD9dq8HSD"""
1902872300916973836,846090710,2025-03-20T23:58:04.000Z,"""Candace Owens on JFK trying to get AIPAC to register as a Foreign agent prior to getting assassinated 🤯  “They were lobbying politicians to seed in the American mind that this request is inappropriate” https://t.co/hiiFVzDKkd"""
1902872295879659523,1519402818775531520,2025-03-20T23:58:03.000Z,"""Kevin O'Leary explains what's going to happen with the tariffs https://t.co/LNW29uwhna"""
1902872293753122911,20445359,2025-03-20T23:58:03.000Z,"""We had a chance in 2017 &amp; 2019 to vote for a PM that truly cared about all people. He wanted to end homelessness, tax the rich more, close tax loopholes, hold Isreal accountable, &amp; recognise Palestine. He was for the people, not for the rich. That's why they tried to destroy him"""
1902872280314593421,104338518,2025-03-20T23:57:59.000Z,"""Crowd chants “Tax the rich!” at Republican Rep. Mike Flood’s town hall in deep-red Nebraska district. https://t.co/gG11pzYEWf"""
1902872264913387700,1487870871989485571,2025-03-20T23:57:56.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872249050468617,23027313,2025-03-20T23:57:52.000Z,"""Canadians truly are lucky. We've had the best Prime Minister for the past 9 years with Trudeau, and now we have an excellent PM with Mark Carney.  We cannot let PP gain any power. Keep the Carney momentum going all the way to the polls 🇨🇦❤️  #Carney2025 #cdnpoli"""
1902872234051461484,5264181,2025-03-20T23:57:48.000Z,"""The average SNAP benefit is $6 a day, so I just tried to buy a week’s worth of groceries for $42.   Meanwhile, Trump and Republicans want to cut SNAP to give tax cuts to billionaires.   Make it make sense.   #SNAPChallenge25 https://t.co/juBDqUSi6i"""
1902872232843411858,1239622891,2025-03-20T23:57:48.000Z,"""I'm amazed the lady in the green top on @bbcquestiontime who asked why they don't tax the rich hasn't stood up and reminded the panel that that was her question. They have all glossed over the idea of taxing the rich and Fiona Bruce didn't pull them up!"""
1902872221158158762,1625254519989846016,2025-03-20T23:57:45.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872206180319509,407618490,2025-03-20T23:57:42.000Z,"""If Keir Starmer had said before the election that he would remove the winter fuel allowance from millions of pensioners, cut welfare from 1 million disabled people, add inheritance tax to family farms and family businesses, abandon SFI funding to farmers, council tax &amp; energy"""
1902872180020457859,1854544345686290437,2025-03-20T23:57:36.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872176560312358,2368270706,2025-03-20T23:57:35.000Z,""". #DonaldTrump &amp; his #MAGA-Cult show they are COMPLETELY ANTI-#Christian by Depriving the Poor of Food to help offset #Trump's #Tax-Cuts for the Rich!!!  USDA halts millions of dollars worth of deliveries to food banks. . https://t.co/k7eF73EXvU via @politico"""
1902872172462526782,964910513552584705,2025-03-20T23:57:34.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872162148438172,20981476,2025-03-20T23:57:31.000Z,"""Trump and Republicans have awakened a sleeping giant—and they will regret it.  REPUBLICAN TOWN HALL CHANT: “Tax the rich, tax the rich, tax the rich…” https://t.co/WqOMYJTOHb"""
1902872158629720137,1485396178636132352,2025-03-20T23:57:30.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872148412158262,1857959754489798656,2025-03-20T23:57:28.000Z,"""Candace Owens on JFK trying to get AIPAC to register as a Foreign agent prior to getting assassinated 🤯  “They were lobbying politicians to seed in the American mind that this request is inappropriate” https://t.co/hiiFVzDKkd"""
1902872137548849153,472224585,2025-03-20T23:57:25.000Z,"""We had a chance in 2017 &amp; 2019 to vote for a PM that truly cared about all people. He wanted to end homelessness, tax the rich more, close tax loopholes, hold Isreal accountable, &amp; recognise Palestine. He was for the people, not for the rich. That's why they tried to destroy him"""
1902872131215462817,1027206244329811968,2025-03-20T23:57:24.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872128493588967,110873666,2025-03-20T23:57:23.000Z,"""""But if we tax the rich, they will leave the country!""  Good! If they are so greedy, they would starve disabled people, rather than pay their way, I don't just want them to leave, I want to requisition every last one of their assets first.  They are parasites, utter parasites."""
1902872125410775548,1653130576822411270,2025-03-20T23:57:23.000Z,"""Prime Minister Mark Carney has added the co-founder of a controversial lobbying group that advocates for increasing the Canadian population to 100 million by 2100 to his council of advisors on Canada-U.S. relations #cdnpoli #ParlCA https://t.co/uuRNgecClY"""
1902872114568245258,180104410,2025-03-20T23:57:20.000Z,""".@Taj_Ali1 was invited to debate with Jim Murphy on the subject of loosening the guidance around what is considered ethical investments to make it easier for funds to invest in the arms industry, &amp; the first thing he did was point out Murphy is a lobbyist for arms companies 👏👏 https://t.co/KDXsqxxdQD"""
1902872112353907159,1706175559779397632,2025-03-20T23:57:19.000Z,"""We are 33 trillion dollars in debt because people have been poking holes to hemorrhage wealth from the taxpayers and subsidize the means of bankrupting us. Congress never cared enough to tell you the truth. It’s plain looting, and it’s massive. Everything is obscured and https://t.co/fepWJwnn7E"""
1902872111066038358,1483152803476525057,2025-03-20T23:57:19.000Z,"""Candace Owens on JFK trying to get AIPAC to register as a Foreign agent prior to getting assassinated 🤯  “They were lobbying politicians to seed in the American mind that this request is inappropriate” https://t.co/hiiFVzDKkd"""
1902872099611725935,24187839,2025-03-20T23:57:16.000Z,"""@MitchYEG @OilersDub @TSNRyanRishaug Correct it goes to zero. However it’s going to double on industries(Carney’s own words) so basically same/same as it will trickle down to everything else. So nothing really changes."""
1902872095425790041,15726013,2025-03-20T23:57:15.000Z,""".@howardlutnick: “I find it disgusting when we're the richest country in the world and some politician says to in order to save Social Security, rather than getting rid of the waste, fraud and abuse, we should move it to 70. Yeah, how about no!” https://t.co/RfNYTPgto2"""
1902872091768090796,1653279235,2025-03-20T23:57:14.000Z,"""Let's try and send another 1,000 letters to Congress right now demanding no cuts to Medicaid, Medicare, or Social Security EVER! Let's see how quickly we can get 1,000 sent! Click below to send yours! Spread the word! https://t.co/2kUISQH74f"""
1902872091097014712,1825533128892358656,2025-03-20T23:57:14.000Z,"""Candace Owens on JFK trying to get AIPAC to register as a Foreign agent prior to getting assassinated 🤯  “They were lobbying politicians to seed in the American mind that this request is inappropriate” https://t.co/hiiFVzDKkd"""
1902872088110580103,195388553,2025-03-20T23:57:14.000Z,"""DWP figures show that fraud in relation to PIP is so small its assessed at 0%. Meanwhile HMRC figures show in 2022-23 the tax gap, the difference between tax owed &amp; collected, was £39.8bn  But its easier to scapegoat disabled people than go after super rich tax avoiders/evaders"""
1902872087905079749,91365101,2025-03-20T23:57:14.000Z,"""Trump and Republicans have awakened a sleeping giant—and they will regret it.  REPUBLICAN TOWN HALL CHANT: “Tax the rich, tax the rich, tax the rich…” https://t.co/WqOMYJTOHb"""
1902872073694806397,4462076301,2025-03-20T23:57:10.000Z,"""We had a chance in 2017 &amp; 2019 to vote for a PM that truly cared about all people. He wanted to end homelessness, tax the rich more, close tax loopholes, hold Isreal accountable, &amp; recognise Palestine. He was for the people, not for the rich. That's why they tried to destroy him"""
1902872068141519312,1532259104990846976,2025-03-20T23:57:09.000Z,"""@leicesterliz the Labour Party were NOT elected to cut benefits to the poor and infirm. So utterly wicked! Why not consider a novel idea? Tax the rich! Every expert says 2% on assets over £10M would save our essential services."""
1902872067072200932,1817762922732597248,2025-03-20T23:57:09.000Z,"""https://t.co/7l5mGYjROe"""
1902872059803471960,619911379,2025-03-20T23:57:07.000Z,"""Tax wealth, not work.   #WealthTax #TaxTheRich https://t.co/LrjuV8tM27"""
1902872051989278930,1184583560587595776,2025-03-20T23:57:05.000Z,"""@dawgman164 @ryanhallyall When tax payer money is being used for it, it is political. And has to be. There must be accountability to us! They are trimming, not cutting the national weather service out. It has to be done. Unless you want you kids paying 50% of their pay for the debt we are creating."""
1902872032712462590,2511619183,2025-03-20T23:57:00.000Z,"""Trump and Republicans have awakened a sleeping giant—and they will regret it.  REPUBLICAN TOWN HALL CHANT: “Tax the rich, tax the rich, tax the rich…” https://t.co/WqOMYJTOHb"""
1902872021954072825,1512206471647309825,2025-03-20T23:56:58.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902872021656277243,28793643,2025-03-20T23:56:58.000Z,"""This isn't a list of demands for Albertans.  It's a list of demands from an oil &amp; gas lobbyist pretending she's doing the job of a premier.  #ableg #abpoli https://t.co/VzeDInDIwv"""
1902871993558446449,1088440090311970816,2025-03-20T23:56:51.000Z,"""Wake up dear @sufisal . All your efforts have gone down the drain. For the first time feel sorry for you. But I kept forewarning you. BTW, how much you had collected and spent on lobbying. https://t.co/nLCtR4yfrL"""
1902871992061014131,1579118153686290434,2025-03-20T23:56:51.000Z,"""We have record levels of people unable or simply not working, it’s ballooned since the pandemic and it needs looking at.   But if we need to cut welfare to save money we should cut welfare to the very richest of us - the tax allowances and loopholes that enable people with money https://t.co/v6kh8G50MS"""
1902871986159968497,1067447035551465474,2025-03-20T23:56:49.000Z,"""Trump’s America, where we can’t afford…weather balloons. https://t.co/ihpDGZzISg"""
1902871983366475882,480070774,2025-03-20T23:56:49.000Z,"""The two lowest hanging fruits for Pierre are some sort of big middle class tax cut and some sort of substantial immigration cut. The question is whether his 2025 platform is something that’s still being developed, or something they wrote in 2022 and have no interest in changing."""
1902871971349795185,1873092749081161728,2025-03-20T23:56:46.000Z,"""@JoJoFromJerz Jo, if you think Trump’s genius plan to ditch the Department of Education sounds ‘stupid,’ you’ve clearly lost your marbles.    Maybe trade your X account for a padded cell, because the rest of us are cheering for the MAGA revolution!    Trump’s making America great again, and"""
1902871953658323019,2695788757,2025-03-20T23:56:42.000Z,"""We have won a battle, in what will surely be a long war. Thank you for your leadership and courage, @LuisCanosaD4! https://t.co/sVcrXHhOL5"""
1902871949484728433,1619592848545923072,2025-03-20T23:56:41.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902871945475146146,1696204571897692162,2025-03-20T23:56:40.000Z,"""Unlawful Nationwide Injunctions by Radical Left Judges could very well lead to the destruction of our Country! These people are Lunatics, who do not care, even a little bit, about the repercussions from their very dangerous and incorrect Decisions and Rulings. Lawyers endlessly"""
1902871938017661014,602449513,2025-03-20T23:56:38.000Z,"""@Acyn So 'DOGE People' aren't working on the $4.5 trillion tax cut scam? 🦧https://t.co/Ui9LRAESAG"""
1902871935396012349,1887696144509136896,2025-03-20T23:56:37.000Z,"""Trump and Republicans have awakened a sleeping giant—and they will regret it.  REPUBLICAN TOWN HALL CHANT: “Tax the rich, tax the rich, tax the rich…” https://t.co/WqOMYJTOHb"""
1902871916203086250,17022394,2025-03-20T23:56:33.000Z,"""Yes but they will keep pushing their “tax the rich” BS😂 https://t.co/KfbYcMW7tT"""
1902871887085969845,1899047943501463552,2025-03-20T23:56:26.000Z,"""@AScozzari07 @elonmusk Trump and Elom don’t care about kids in America! That’s why they cut healthcare for children! Not to mention that they cut funding to veterans! Actual hero’s are being ignored to pay for tax breaks for the super rich! The dumb maga are sheep. Deport Elom back to South Africa!"""
1902871884942938236,1049084923687002112,2025-03-20T23:56:25.000Z,"""Independent Vermont Senator Bernie Sanders and New York Democratic Rep. Alexandria Ocasio-Cortez are set to appear in Tempe as part of the 'Fighting Oligarchy' tour. The event is set to take place at the Mullett Arena. https://t.co/RbJFwrlpTU"""
1902871865766580425,847867488868065280,2025-03-20T23:56:21.000Z,"""This isn't a list of demands for Albertans.  It's a list of demands from an oil &amp; gas lobbyist pretending she's doing the job of a premier.  #ableg #abpoli https://t.co/VzeDInDIwv"""
1902871862612463807,67113946,2025-03-20T23:56:20.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902871850444583100,3237263846,2025-03-20T23:56:17.000Z,"""The American Heart Association has retracted its lobbyist's testimony after he put left-wing politics over AHA's mission &amp; OPPOSED Texas Republicans' bill to keep food stamps from being spent on heart-destroying soda &amp; candy. It calls the situation ""unfortunate."" https://t.co/Ni3gJit1ab"""
1902871835164938246,184059305,2025-03-20T23:56:13.000Z,"""Let's try and send another 1,000 letters to Congress right now demanding no cuts to Medicaid, Medicare, or Social Security EVER! Let's see how quickly we can get 1,000 sent! Click below to send yours! Spread the word! https://t.co/2kUISQH74f"""
1902871823043412132,715555366029955072,2025-03-20T23:56:10.000Z,"""Trump and Republicans have awakened a sleeping giant—and they will regret it.  REPUBLICAN TOWN HALL CHANT: “Tax the rich, tax the rich, tax the rich…” https://t.co/WqOMYJTOHb"""
1902871809911034134,884622284660498435,2025-03-20T23:56:07.000Z,"""#BREAKING: Mark Carney has hired former Blackrock manager Mark Wiseman, co-founder of the Century Initiative, as an advisor. The Century Initiative is a lobbying group which aims to use mass immigration to increase Canada's population to 100 million. https://t.co/Ni84tTszQl"""
1902871800343941426,520534939,2025-03-20T23:56:05.000Z,"""My government is eliminating the GST on all homes up to $1 million for first-time home buyers."""
1902871787056087383,1846938010048516101,2025-03-20T23:56:02.000Z,"""Its brilliant seeing the right wing machine having to confront @garyseconomics message.  They resort to classist insult of his accent, or more of the same trickledown economics.  They are loosing this argument and its beautiful to watch"""
1902871780441669960,1582739076976971777,2025-03-20T23:56:00.000Z,"""Trump and Republicans have awakened a sleeping giant—and they will regret it.  REPUBLICAN TOWN HALL CHANT: “Tax the rich, tax the rich, tax the rich…” https://t.co/WqOMYJTOHb"""
1902871779326198069,1586789181757456384,2025-03-20T23:56:00.000Z,"""Senate Democrats propose more taxes on the wealthy to overhaul Washington's budget https://t.co/021Ft3JYll"""
