Tweet ID,Author ID,Created At,Text
1902510371740545245,1273397686750904320,2025-03-19T23:59:54.000Z,"""The term ""Deep State"" has officially lost all meaning https://t.co/5NbyBScPBI"""
1902510371677606078,1857509477575970816,2025-03-19T23:59:54.000Z,"""Justice Roberts is not a coward.  He is corrupt. He is owned. He is controlled.  The Deep State clearly has something awful on Roberts for him to throw his career and risk the fall of the Republic.  A traitor to America."""
1902510370662617413,1753167095557144578,2025-03-19T23:59:53.000Z,"""🚨BREAKING: The Corrupt Judge who BLOCKED the USAID cuts is a loyal Democrat Activist. https://t.co/38E6hMC34W"""
1902510368787702229,1657134533722927105,2025-03-19T23:59:53.000Z,"""WE'RE NOT STOPPING UNTIL WE DRAIN THAT FRIGGIN SWAMP!!!😎🇺🇸🔥🔥🔥 — INCLUDING THE JUDGES!!! https://t.co/L8osIwJ115"""
1902510365902045426,1712854840022339584,2025-03-19T23:59:52.000Z,"""@Real_RobN A real must watch about Deep State power control dynamics. https://t.co/1AGe0dWEsd"""
1902510363985260988,133033883,2025-03-19T23:59:52.000Z,"""The term ""Deep State"" has officially lost all meaning https://t.co/5NbyBScPBI"""
1902510362085204056,14850974,2025-03-19T23:59:51.000Z,"""The deep state has launched a torrent of lawsuits, teaming up with activist judges to try to tie President Trump’s hands on policy. When the Chief Justice Roberts intervened, he did so on behalf of the lawless aggressors. Why?  Read more ⬇️ @Tyler2ONeil  https://t.co/js22vwVk4X"""
1902510361527435639,2489079710,2025-03-19T23:59:51.000Z,"""BREAKING: Fed Chairman Jerome Powell Blames Trump’s Tariffs for Skyrocketing Prices  What’s your opinion of Powell? https://t.co/3IUOCGGVz4"""
1902510360323580095,1590489734354288640,2025-03-19T23:59:51.000Z,"""In America and in Israel, when a strong right wing leader wins an election, the leftist Deep State weaponizes the justice system to thwart the people's will. They won't win in either place!  We stand strong together."""
1902510360172884248,1597519792017215491,2025-03-19T23:59:51.000Z,"""Deep State coup on Trump never stopped.  Obama ran the Executive Branch part of the coup with Trump Russia.  Schiff ran the Legislative Branch part of the coup with Ukraine Impeachment.  Judge Roberts is running the Judicial Branch part of the coup with activist judges.  Treason."""
1902510360134824100,1890075426879676416,2025-03-19T23:59:51.000Z,"""JFK Files: The Soviet Union warned the United States about the upcoming JFK assassination.   Russia🇷🇺 also tried to warn the US🇺🇸 about the coming 9/11 attacks via its intelligence agencies.   Russia is not the enemy of the US, the deep state is. https://t.co/gLoiyZ1HhE"""
1902510355001282861,1371703955747528705,2025-03-19T23:59:50.000Z,"""In America and in Israel, when a strong right wing leader wins an election, the leftist Deep State weaponizes the justice system to thwart the people's will. They won't win in either place!  We stand strong together."""
1902510351066812633,1580415219221893120,2025-03-19T23:59:49.000Z,"""The term ""Deep State"" has officially lost all meaning https://t.co/5NbyBScPBI"""
1902510349854667070,1690561589282267136,2025-03-19T23:59:48.000Z,"""Liberals spent years screeching that anyone talking about ""the Deep State"" was spewing fringe conspiracy theories, as if Sean Hannity invented the term.  Meanwhile, JFK's top adviser -- a year after Eisenhower's 1960 warning -- warned the CIA had become ""a state within a state."" https://t.co/oMvkQijcTI"""
1902510349573877878,1388170142832603145,2025-03-19T23:59:48.000Z,"""CRITICAL ELECTION CASE RESULTS:  In 2021 Washington County (Oregon's second largest county) gave Tim Sippel the entire vote tabulator database by accident. It was 8 TB worth of data. When the State found out, it sued Mr. Sippel to prevent the sharing of the data and demanded that"""
1902510349112504803,954897249632378880,2025-03-19T23:59:48.000Z,"""THE LEFT HATES AMERICA: Tim Walz Says He Gets Joy Watching Tesla Stock Fall, Musk Hits Back [WATCH]  https://t.co/9PCPg5dWqj"""
1902510349070336245,4897758136,2025-03-19T23:59:48.000Z,"""I’ve said it before and I’ll say it again  The greatest threat to the American people is not Russia, China or any other country  It’s our own Deep State, and especially the CIA  They are unelected, unaccountable to oversight, and now we find out they were involved in the"""
1902510348328169720,1469326832616960003,2025-03-19T23:59:48.000Z,"""Deep State coup on Trump never stopped.  Obama ran the Executive Branch part of the coup with Trump Russia.  Schiff ran the Legislative Branch part of the coup with Ukraine Impeachment.  Judge Roberts is running the Judicial Branch part of the coup with activist judges.  Treason."""
1902510347392839688,1595904367525101569,2025-03-19T23:59:48.000Z,"""I’ve said it before and I’ll say it again  The greatest threat to the American people is not Russia, China or any other country  It’s our own Deep State, and especially the CIA  They are unelected, unaccountable to oversight, and now we find out they were involved in the"""
1902510345949954477,1870616179301134336,2025-03-19T23:59:48.000Z,"""Good question https://t.co/VXfXS3sdoC"""
1902510344779812886,1694505825489043456,2025-03-19T23:59:47.000Z,"""Some juicy pages from the JFK files Califano Papers outlining the CIA using “political and psychological warfare” to spread their influence during the Cold War.  These files outline the CIA plan to “penetrate” all radio and television in every country of interest, to combat the https://t.co/dUbdMxWDkz"""
1902510344368455777,1810808222661664768,2025-03-19T23:59:47.000Z,"""🚨BREAKING: The Corrupt Judge who BLOCKED the USAID cuts is a loyal Democrat Activist. https://t.co/38E6hMC34W"""
1902510343206924758,1346932347682267141,2025-03-19T23:59:47.000Z,"""I’ve said it before and I’ll say it again  The greatest threat to the American people is not Russia, China or any other country  It’s our own Deep State, and especially the CIA  They are unelected, unaccountable to oversight, and now we find out they were involved in the"""
1902510342778851532,1629523357577166851,2025-03-19T23:59:47.000Z,"""If burning Teslas make you furious, but watching thousands of federal workers get stripped of their jobs, healthcare, and pensions doesn’t move you—YOU are the problem. If scorched cars spark more outrage than billions being slashed from cancer research, humanitarian aid, https://t.co/O0HiLhlT6H"""
1902510341726089617,1586020434352504832,2025-03-19T23:59:47.000Z,"""@DC_Draino It’s jews. The Same as it has been throughout all of history.  Muhhh deep state is a cope for kosher gatekeeping by jews like you."""
1902510335254225287,2764357665,2025-03-19T23:59:45.000Z,"""@Mimi_Florida @GigaBeers They don't call him the highest deep state judge in the land for nothing."""
1902510334826455461,1518737055152545792,2025-03-19T23:59:45.000Z,"""Chief Justice Roberts rewrote Obamacare — not just once, but twice — in order to avoid the otherwise-inevitable conclusion that Obamacare was unconstitutional in two independent respects   This isn’t the first time he’s treaded on legislative power https://t.co/UFo3LPNaEI"""
1902510332792189025,1475588493967568903,2025-03-19T23:59:44.000Z,"""Justice Roberts is not a coward.  He is corrupt. He is owned. He is controlled.  The Deep State clearly has something awful on Roberts for him to throw his career and risk the fall of the Republic.  A traitor to America."""
1902510331567419800,1494407877360033797,2025-03-19T23:59:44.000Z,"""Amerykanie są bardzo zadowoleni z nowej administracji... fxuj, że się dosadnie wyrażę.  Wciąż mnie zastanawia, dlaczego media milczą na temat protestów obywateli USA. https://t.co/33eaJqoMNH"""
1902510330737008846,302050251,2025-03-19T23:59:44.000Z,"""WE'RE NOT STOPPING UNTIL WE DRAIN THAT FRIGGIN SWAMP!!!😎🇺🇸🔥🔥🔥 — INCLUDING THE JUDGES!!! https://t.co/L8osIwJ115"""
1902510329675882825,1034872604316913667,2025-03-19T23:59:44.000Z,"""BREAKING EXCLUSIVE! Swatters Now Sending Pizza Deliveries To Victims' Homes With The Name Of Murdered Infowars Reporter Jamie White On It As The Deep State Democrats Take Their Terror Campaign Against The American People To The Next Level!  PLUS, Watch The Video Of Owen Shroyer https://t.co/G7xZgQn0mU"""
1902510323506307137,1565478789244600320,2025-03-19T23:59:42.000Z,"""🚨BREAKING: The Corrupt Judge who BLOCKED the USAID cuts is a loyal Democrat Activist. https://t.co/38E6hMC34W"""
1902510318267355259,1849665981976559617,2025-03-19T23:59:41.000Z,"""Fed Chairman, Jerome Powell claims that President Trump's tariffs have contributed to a “good part” of recent price increases.   Egg prices are down, gas prices are down, mortgage rates are down and inflation is declining.   Jerome Powell should resign.   https://t.co/Nl2CnwkVqW"""
1902510314702451089,1613697764579315712,2025-03-19T23:59:40.000Z,"""Justice Roberts is not a coward.  He is corrupt. He is owned. He is controlled.  The Deep State clearly has something awful on Roberts for him to throw his career and risk the fall of the Republic.  A traitor to America."""
1902510313192215003,1501581280357531658,2025-03-19T23:59:40.000Z,"""🚨BREAKING: The Corrupt Judge who BLOCKED the USAID cuts is a loyal Democrat Activist. https://t.co/38E6hMC34W"""
1902510312248447075,117587721,2025-03-19T23:59:40.000Z,"""Oh this is interesting.  Just yesterday the USSC was complaining about cuts in government spending.  https://t.co/RxwB4zyOck"""
1902510311938093397,1710795315819823106,2025-03-19T23:59:39.000Z,"""Weather warfare needs to be brought under control. Once you open the door behind it you will find the deep state. https://t.co/svT4a0xfWu"""
1902510311703195844,3298172366,2025-03-19T23:59:39.000Z,"""I’ve said it before and I’ll say it again  The greatest threat to the American people is not Russia, China or any other country  It’s our own Deep State, and especially the CIA  They are unelected, unaccountable to oversight, and now we find out they were involved in the"""
1902510310902157756,1598507088266891265,2025-03-19T23:59:39.000Z,"""BREAKING EXCLUSIVE! Swatters Now Sending Pizza Deliveries To Victims' Homes With The Name Of Murdered Infowars Reporter Jamie White On It As The Deep State Democrats Take Their Terror Campaign Against The American People To The Next Level!  PLUS, Watch The Video Of Owen Shroyer https://t.co/G7xZgQn0mU"""
1902510307810869639,242206317,2025-03-19T23:59:38.000Z,"""Justice Roberts is not a coward.  He is corrupt. He is owned. He is controlled.  The Deep State clearly has something awful on Roberts for him to throw his career and risk the fall of the Republic.  A traitor to America."""
1902510305269428573,1841639832310972417,2025-03-19T23:59:38.000Z,"""@townhallcom We can come to no other logical conclusion… the Deep State must have some very spicy 8 x 10 Glossies of Chief Justice Roberts."""
1902510304065618198,1864953279764942849,2025-03-19T23:59:38.000Z,"""I’ve said it before and I’ll say it again  The greatest threat to the American people is not Russia, China or any other country  It’s our own Deep State, and especially the CIA  They are unelected, unaccountable to oversight, and now we find out they were involved in the"""
1902510302668669345,1635763118415527937,2025-03-19T23:59:37.000Z,"""Obama’s Presidency Was an ILLEGAL COUP – A Globalist Operation to DESTROY America from Within! His FAKE Birth Certificate EXPOSED – PROOF He Was INSTALLED by the Deep State to SABOTAGE the United States!  THE FINAL PROOF – OBAMA’S PRESIDENCY WAS AN ILLEGAL COUP On March 6, 2025, https://t.co/P2N35ftgW1"""
1902510301905404335,1773014043592146944,2025-03-19T23:59:37.000Z,"""For anyone who still believes James Earl Ray shot MLK, read this ⬇️ https://t.co/oEt0YOo2uF"""
1902510296192970844,152801004,2025-03-19T23:59:36.000Z,"""Republicans control all three branches of our government and the deepstate is still kicking their butt. Weak. 😂"""
1902510295425175749,1872790328673021952,2025-03-19T23:59:36.000Z,"""🚨DEVELOPING: Hollywood Actor Kurt Russell just said: ""It is now proven, beyond a shadow of a doubt that Kamala Harris and Joe Biden CHEATED in the 2020 election with mail-in ballots.""   Do you agree with Kurt Russell?   A. YES  B. NO https://t.co/78Cbv9yMag"""
1902510294124957760,1642289526885306370,2025-03-19T23:59:35.000Z,"""Billionaire Peter Thiel warns that a major financial crisis may be on the horizon, citing skyrocketing debt, excessive government spending, and a fragile banking system. He believes the Fed is stuck between fighting inflation and avoiding a market collapse—calling it a ""no-win https://t.co/3SHB1ITPPL"""
1902510292002902030,2784776144,2025-03-19T23:59:35.000Z,"""The term ""Deep State"" has officially lost all meaning https://t.co/5NbyBScPBI"""
1902510291973501177,1884812775639355392,2025-03-19T23:59:35.000Z,"""Let me see if I have this straight: JFK was really murdered by the CIA, the mob, the Soviets, the Israelis, the Cubans, the Fed, the Deep State, LBJ, or George Bush—or some combination thereof—and you think the government is now just going to tell us?"""
1902510287313408203,1267106639490023424,2025-03-19T23:59:34.000Z,"""@GuntherEagleman 🚨 From JFK to Trump: How the Deep State Eliminates Its Enemies 🚨  JFK stood in their way. So did RFK. Now, Trump is in their crosshairs. The Deep State doesn’t lose power—it eliminates threats.  The same forces behind history’s darkest moments are at work again. Is America https://t.co/84w9NnLXtu"""
1902510283488141401,1885856306130513921,2025-03-19T23:59:33.000Z,"""BREAKING: An FBI agent who accused the bureau of political bias during President Trump's first term has been arrested on charges related to the alleged disclosure of confidential information - ABC"""
1902510282649248159,1354856597101666305,2025-03-19T23:59:32.000Z,"""Raise your hand if you think Dan Bongino should expose the Democrat Deep State https://t.co/yzYgVkKwo7"""
1902510281802031126,1370182680814440453,2025-03-19T23:59:32.000Z,"""The term ""Deep State"" has officially lost all meaning https://t.co/5NbyBScPBI"""
1902510280921194632,868023113774137344,2025-03-19T23:59:32.000Z,"""Deep State coup on Trump never stopped.  Obama ran the Executive Branch part of the coup with Trump Russia.  Schiff ran the Legislative Branch part of the coup with Ukraine Impeachment.  Judge Roberts is running the Judicial Branch part of the coup with activist judges.  Treason."""
1902510279566545250,1811606549804068864,2025-03-19T23:59:32.000Z,"""@atrupar Well, Obama called his shitty insurance obamacare why not call these cards “trump cards”"""
1902510274676203521,1460266265994530821,2025-03-19T23:59:31.000Z,"""轰！全面战争：川普关闭国税局——45,000 名特工被解雇！川普总统和财政部长斯科特·本特宣布冻结国税局 90 天，以调查欺诈和浪费行为，与此同时，油价下跌，通货膨胀降温，小企业蓬勃发展。深层政府尖叫不已！——真正的领导力又回来了。美国再次获胜。https://t.co/3FXWobmYxn"""
1902510270695580072,1781622797023731712,2025-03-19T23:59:30.000Z,"""Justice Roberts is not a coward.  He is corrupt. He is owned. He is controlled.  The Deep State clearly has something awful on Roberts for him to throw his career and risk the fall of the Republic.  A traitor to America."""
1902510270129565706,1268060393785589760,2025-03-19T23:59:29.000Z,"""So a lot, seriously a lot, of these ""JFK Files"" are like the one below.   i put this down as a CIA scam report. The CIA was notorious for having their field agents build 'networks' of spies that were all fiction....just to get the money flowing to bribe these supposed spies in https://t.co/iU8Fe0eqDI https://t.co/U0MFECQh6Z"""
1902510269101928777,1750520215425970176,2025-03-19T23:59:29.000Z,"""I’ve said it before and I’ll say it again  The greatest threat to the American people is not Russia, China or any other country  It’s our own Deep State, and especially the CIA  They are unelected, unaccountable to oversight, and now we find out they were involved in the"""
1902510268225052697,1535015171097255950,2025-03-19T23:59:29.000Z,"""Justice Roberts is not a coward.  He is corrupt. He is owned. He is controlled.  The Deep State clearly has something awful on Roberts for him to throw his career and risk the fall of the Republic.  A traitor to America."""
1902510265557540964,2229898141,2025-03-19T23:59:28.000Z,"""🚨 THE JFK FILES: AUSTRALIA, THE CIA &amp; A 60-YEAR COVER-UP 🚨 The official story is DEAD. Declassified docs prove JFK wasn’t killed by a lone gunman—it was a coup, covered up by intelligence agencies worldwide. And guess what? Australia’s @ASIOGovAu was in on it. THREAD 🧵⬇️ 1/17 https://t.co/g1InVN9Use"""
1902510265138024465,1796900099525664768,2025-03-19T23:59:28.000Z,"""🚨BREAKING: The Corrupt Judge who BLOCKED the USAID cuts is a loyal Democrat Activist. https://t.co/38E6hMC34W"""
1902510262394958240,1820201975830695936,2025-03-19T23:59:28.000Z,"""Now we learn that 1.2 million migrants are on benefits. This is madness.   We need a government with guts that puts our own people first."""
1902510257512833476,1519066525293940736,2025-03-19T23:59:26.000Z,"""JFK files dropped- CIA coup behind the assassination? Dems in freefall. @CBedfordDC breaks it down. Plus, @nedryun on 'American Leviathan,' the explosive doc exposing the Deep State’s takeover.  The Mandate with @docMJP:  https://t.co/S2ealdMaoO https://t.co/deYXRBWc1Y"""
1902510256720318655,1755764939849932800,2025-03-19T23:59:26.000Z,"""BREAKING EXCLUSIVE! Swatters Now Sending Pizza Deliveries To Victims' Homes With The Name Of Murdered Infowars Reporter Jamie White On It As The Deep State Democrats Take Their Terror Campaign Against The American People To The Next Level!  PLUS, Watch The Video Of Owen Shroyer https://t.co/G7xZgQn0mU"""
1902510256078647690,1810561266362331136,2025-03-19T23:59:26.000Z,"""WE'RE NOT STOPPING UNTIL WE DRAIN THAT FRIGGIN SWAMP!!!😎🇺🇸🔥🔥🔥 — INCLUDING THE JUDGES!!! https://t.co/L8osIwJ115"""
1902510252106330329,1595133867601674248,2025-03-19T23:59:25.000Z,"""🚨BREAKING: The Corrupt Judge who BLOCKED the USAID cuts is a loyal Democrat Activist. https://t.co/38E6hMC34W"""
1902510248880947626,1724238491553316864,2025-03-19T23:59:24.000Z,"""I’ve said it before and I’ll say it again  The greatest threat to the American people is not Russia, China or any other country  It’s our own Deep State, and especially the CIA  They are unelected, unaccountable to oversight, and now we find out they were involved in the"""
1902510248436666819,1876252187996663808,2025-03-19T23:59:24.000Z,"""Fox News Poll: Voters have concerns about DOGE, even as they see need for cuts https://t.co/LxSXeG88wI"""
1902510242362974340,81526534,2025-03-19T23:59:23.000Z,"""🚨BREAKING: The Corrupt Judge who BLOCKED the USAID cuts is a loyal Democrat Activist. https://t.co/38E6hMC34W"""
1902510240198762791,24001912,2025-03-19T23:59:22.000Z,"""The term ""Deep State"" has officially lost all meaning https://t.co/5NbyBScPBI"""
1902510239397900591,840369348,2025-03-19T23:59:22.000Z,"""@rustyrockets 🚨 From JFK to Trump: How the Deep State Eliminates Its Enemies 🚨  JFK stood in their way. So did RFK. Now, Trump is in their crosshairs. The Deep State doesn’t lose power—it eliminates threats.  The same forces behind history’s darkest moments are at work again. Is America https://t.co/GapWs9H1CT"""
1902510238923661546,1728683035585826816,2025-03-19T23:59:22.000Z,"""The term ""Deep State"" has officially lost all meaning https://t.co/5NbyBScPBI"""
1902510236738416840,1712854840022339584,2025-03-19T23:59:22.000Z,"""@BarronTNews Deep State Control Dynamics - Must Be Understood https://t.co/UZYj2X1Vcz"""
1902510235375251594,54813556,2025-03-19T23:59:21.000Z,"""JFK Files: The Soviet Union warned the United States about the upcoming JFK assassination.   Russia🇷🇺 also tried to warn the US🇺🇸 about the coming 9/11 attacks via its intelligence agencies.   Russia is not the enemy of the US, the deep state is. https://t.co/gLoiyZ1HhE"""
1902510235056484632,1462505044893483009,2025-03-19T23:59:21.000Z,"""Der Deep State rekrutiert sich zur Hälfte aus dem Typus Deutsch/Reli-Lehrerin der unteren gymnasialen Mittelstufe. Wenn du an die Wand gestellt wirst, ist das letzte was du hörst das gedämpfte Klappern einer Holzperlenkette unter einem ausladenden Schal. https://t.co/QH0Dt2w8K3"""
1902510233873748256,1478119449756590091,2025-03-19T23:59:21.000Z,"""BREAKING EXCLUSIVE! Swatters Now Sending Pizza Deliveries To Victims' Homes With The Name Of Murdered Infowars Reporter Jamie White On It As The Deep State Democrats Take Their Terror Campaign Against The American People To The Next Level!  PLUS, Watch The Video Of Owen Shroyer https://t.co/G7xZgQn0mU"""
1902510233286484084,1865184581885816832,2025-03-19T23:59:21.000Z,"""@elonmusk It requires 67 votes in the Senate to remove an official impeached by the House  The difficulty of achieving that threshold is not, in my view, a reason not to undertake the effort, as judges who abuse their power still need to answer for what they’ve done"""
1902510231449694576,1858271795553665024,2025-03-19T23:59:20.000Z,"""BREAKING EXCLUSIVE! Swatters Now Sending Pizza Deliveries To Victims' Homes With The Name Of Murdered Infowars Reporter Jamie White On It As The Deep State Democrats Take Their Terror Campaign Against The American People To The Next Level!  PLUS, Watch The Video Of Owen Shroyer https://t.co/G7xZgQn0mU"""
1902510228756681020,1585802408332066816,2025-03-19T23:59:20.000Z,"""Justice Roberts is not a coward.  He is corrupt. He is owned. He is controlled.  The Deep State clearly has something awful on Roberts for him to throw his career and risk the fall of the Republic.  A traitor to America."""
1902510228614058048,1600773230,2025-03-19T23:59:20.000Z,"""Today is March 19th, and it’s a bad day to be a bad guy in America"""
1902510225997050007,1594105184455622659,2025-03-19T23:59:19.000Z,"""🚨BREAKING: The Corrupt Judge who BLOCKED the USAID cuts is a loyal Democrat Activist. https://t.co/38E6hMC34W"""
1902510220573589514,1842725855962832896,2025-03-19T23:59:18.000Z,"""EXCLUSIVE: Inside A Taxpayer-Funded Think Tank’s Aborted Rebellion Against DOGE   Opinion&gt; The Horrifying extent the Deep State Bureaucrats went to, to obstruct oversight by the new Admin!  https://t.co/CneXQoZijg via @dailycaller"""
1902510220305219958,1523367908306468868,2025-03-19T23:59:18.000Z,"""In America and in Israel, when a strong right wing leader wins an election, the leftist Deep State weaponizes the justice system to thwart the people's will. They won't win in either place!  We stand strong together."""
1902510218115768341,1826005699211497472,2025-03-19T23:59:17.000Z,"""Important Breitbart report:  https://t.co/8gqoqcwyzE"""
1902510214550556953,1517301717368406016,2025-03-19T23:59:16.000Z,"""Chief Justice Roberts rewrote Obamacare — not just once, but twice — in order to avoid the otherwise-inevitable conclusion that Obamacare was unconstitutional in two independent respects   This isn’t the first time he’s treaded on legislative power https://t.co/UFo3LPNaEI"""
1902510214311539178,1478359041604788244,2025-03-19T23:59:16.000Z,"""Justice Roberts is not a coward.  He is corrupt. He is owned. He is controlled.  The Deep State clearly has something awful on Roberts for him to throw his career and risk the fall of the Republic.  A traitor to America."""
1902510212935750128,967143453648998402,2025-03-19T23:59:16.000Z,"""I’ve said it before and I’ll say it again  The greatest threat to the American people is not Russia, China or any other country  It’s our own Deep State, and especially the CIA  They are unelected, unaccountable to oversight, and now we find out they were involved in the"""
1902510211241263206,1637911598927888389,2025-03-19T23:59:15.000Z,"""🚨BREAKING: The Corrupt Judge who BLOCKED the USAID cuts is a loyal Democrat Activist. https://t.co/38E6hMC34W"""
1902510209915834369,52837794,2025-03-19T23:59:15.000Z,"""Isn’t it just heartwarming when a district attorney takes time out of his busy schedule to check in on a disgraced, fired state trooper? Norfolk County District Attorney Michael Morrissey, known for his deep commitment to truth, justice, and, apparently, personal outreach https://t.co/q3NUPTtqgu"""
1902510209685135715,1586783249673715717,2025-03-19T23:59:15.000Z,"""Raise your hand if you can't wait for our new FBI Director @FBIDirectorKash and Deputy Director @FBIDDBongino to expose the Deep State!✋ https://t.co/fyNRAAvBa9"""
1902510208661741815,38288220,2025-03-19T23:59:15.000Z,"""@its_The_Dr Call me when she threatens to leave the US and We will party"""
1902510206623305776,1565491526473498625,2025-03-19T23:59:14.000Z,"""JFK Files: The Soviet Union warned the United States about the upcoming JFK assassination.   Russia🇷🇺 also tried to warn the US🇺🇸 about the coming 9/11 attacks via its intelligence agencies.   Russia is not the enemy of the US, the deep state is. https://t.co/gLoiyZ1HhE"""
1902510205042118920,1712854840022339584,2025-03-19T23:59:14.000Z,"""@wideawake_media Another good exposure of Deep State Control dynamics!  https://t.co/H3f23MYVnt"""
1902510198578630777,1770014339501608960,2025-03-19T23:59:12.000Z,"""JFK Files: The Soviet Union warned the United States about the upcoming JFK assassination.   Russia🇷🇺 also tried to warn the US🇺🇸 about the coming 9/11 attacks via its intelligence agencies.   Russia is not the enemy of the US, the deep state is. https://t.co/gLoiyZ1HhE"""
1902510197936984448,1028063630254850048,2025-03-19T23:59:12.000Z,"""Liberals spent years screeching that anyone talking about ""the Deep State"" was spewing fringe conspiracy theories, as if Sean Hannity invented the term.  Meanwhile, JFK's top adviser -- a year after Eisenhower's 1960 warning -- warned the CIA had become ""a state within a state."" https://t.co/oMvkQijcTI"""
1902510195999158504,1529279061700362247,2025-03-19T23:59:12.000Z,"""I’ve said it before and I’ll say it again  The greatest threat to the American people is not Russia, China or any other country  It’s our own Deep State, and especially the CIA  They are unelected, unaccountable to oversight, and now we find out they were involved in the"""
1902510191830069480,1534779685044985856,2025-03-19T23:59:11.000Z,"""🚨 THE JFK FILES: AUSTRALIA, THE CIA &amp; A 60-YEAR COVER-UP 🚨 The official story is DEAD. Declassified docs prove JFK wasn’t killed by a lone gunman—it was a coup, covered up by intelligence agencies worldwide. And guess what? Australia’s @ASIOGovAu was in on it. THREAD 🧵⬇️ 1/17 https://t.co/g1InVN9Use"""
1902510191683232053,1109286042333515776,2025-03-19T23:59:11.000Z,"""🚨BREAKING: The Corrupt Judge who BLOCKED the USAID cuts is a loyal Democrat Activist. https://t.co/38E6hMC34W"""
1902510191163400676,37593470,2025-03-19T23:59:11.000Z,"""Important Breitbart report:  https://t.co/8gqoqcwyzE"""
1902510190336856226,2914911585,2025-03-19T23:59:10.000Z,"""Raise your hand if you think Dan Bongino should expose the Democrat Deep State https://t.co/yzYgVkKwo7"""
1902510190026473960,1845115053621587983,2025-03-19T23:59:10.000Z,"""BREAKING: Crucial JFK Files Not Released—  The Deep State Has Double Crossed Trump AGAIN!  » WATCH/SHARE THE LIVE X STREAM HERE: https://t.co/QidBQoEXpK https://t.co/3Fvv3hBmCw"""
1902510180342100429,1891254434644344832,2025-03-19T23:59:08.000Z,"""@FraterGuy @JudiciaryGOP Yeah, cause America sucks?  Attacking all your allies? Starting trade wars with friends? Cozying up to dictators? Crashing the economy? Electing a literal felon? School shootings and rampant gun violence? Healthcare that bankrupts and kills people?   Who would LIKE that?"""
1902510177074450877,1590063209423290369,2025-03-19T23:59:07.000Z,"""I am pretty sure the FO phase is close for these federal district judges.  The water seems to be close to boiling.  The Trump admin is playing this perfectly.  The left, of course, is overstepping and turning Americans off.  Attempting to deny the will of the people never ends"""
1902510175455453673,1812264517084020736,2025-03-19T23:59:07.000Z,"""Justice Roberts is not a coward.  He is corrupt. He is owned. He is controlled.  The Deep State clearly has something awful on Roberts for him to throw his career and risk the fall of the Republic.  A traitor to America."""
1902510173056283029,1064960035,2025-03-19T23:59:06.000Z,"""WE'RE NOT STOPPING UNTIL WE DRAIN THAT FRIGGIN SWAMP!!!😎🇺🇸🔥🔥🔥 — INCLUDING THE JUDGES!!! https://t.co/L8osIwJ115"""
