Tweet ID,Author ID,Created At,Text
1904322326625169461,1691411605651656704,2025-03-24T23:59:57.000Z,"""Shares of Trump Media &amp; Technology Group (TMTG) have experienced a notable surge following the announcement of a new partnership with the cryptocurrency platform CryptoCom. This collaboration centers around the creation of an exchange-traded fund (ETF)... https://t.co/3EWccBRQdm"""
1904322326453276954,1484400182158577664,2025-03-24T23:59:57.000Z,"""John McAfee foi o empreendedor mais radical vivo:  • Bilionário do Bitcoin • Nunca pagou impostos • Procurado em 3 países • Hackeou o escritório de Hillary Clinton • Casou-se com uma prostituta enviada para matá-lo • Sobreviveu a mais de 50 tentativas de assassinato  A https://t.co/LJhGGQGqmJ"""
1904322325777949022,1710521985472544769,2025-03-24T23:59:57.000Z,"""From an operational security perspective, this is the highest level of fuckup imaginable. These people cannot keep America safe. https://t.co/xhYuJXAenx"""
1904322325551739098,1897789429336752131,2025-03-24T23:59:57.000Z,"""Sports and finance collide when owners opt for tokenized shares to maximize returns on their investments"""
1904322325463310808,1553701637759401984,2025-03-24T23:59:57.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322323248820729,1844572510676713476,2025-03-24T23:59:57.000Z,"""@AlinaHabba another Delusional Equally Incompetent (DEI) hire  ‘You’d Love That Narrative!’ Alina Habba Lashes Out At Reporter’s Triggering Question After Trump Appointment  https://t.co/XhuCN5JU9D"""
1904322323026530309,1047763742673567744,2025-03-24T23:59:57.000Z,"""This isn’t to say places like UK, USA and canada are perfect but if you bring this level of grit and hustle you’d have so much more to show for it https://t.co/kCMVq83riq"""
1904322322741461272,1358212344917053440,2025-03-24T23:59:56.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322322409926998,1633000734,2025-03-24T23:59:56.000Z,"""Texas universities have every right to dictate what events are held on their campuses.  Drag shows promote radical gender ideology. They are not welcome at Texas universities.  Our universities must educate our students—NOT indoctrinate them. https://t.co/EKrVfodxlV"""
1904322322036896181,1902200989261643777,2025-03-24T23:59:56.000Z,"""Winning isn't everything, but a well-managed portfolio is"""
1904322321248104513,49616509,2025-03-24T23:59:56.000Z,"""What did Elon Musk do to hurt Canadians? https://t.co/TdyNir9rN8"""
1904322320535294173,413274241,2025-03-24T23:59:56.000Z,"""This is a DEI hire, by the way. https://t.co/0Us0t25xUV"""
1904322319574548685,1727075025826496512,2025-03-24T23:59:56.000Z,"""@RonFilipkowski She’s definitely unqualified for the job that’s DEI at its best but You know what they say: if you want to get to the top, get on your knees…… This is just another WASTED paycheck for someone who SUCK ⬆️ AT HER JOB."""
1904322319058677806,1720665183188922368,2025-03-24T23:59:56.000Z,"""@grok @GuntherEagleman @grok  your sources are suspect, look harder."""
1904322318962471279,1899977987321110528,2025-03-24T23:59:56.000Z,"""The future of betting is no longer just about winning, but about being part of a community that shares your passion and values"""
1904322318848938269,1421893731452600321,2025-03-24T23:59:56.000Z,"""If you could only convict two, who would you choose? https://t.co/gzA1Xc8Eis"""
1904322318328827948,1160335674224128000,2025-03-24T23:59:55.000Z,"""Abbiamo tollerato giorna-pagliacci che andavano in giro ovunque a chiedere se i politici di destra erano antifasciscti e mo prodi fa la lezione di contestualizzazione? Il vostro problema è che siete gente ridicola. Dei poveretti."""
1904322317989118162,896536891,2025-03-24T23:59:55.000Z,"""Planes crashing. Classified war plans leaking, BRING BACK DEI!"""
1904322317292822998,925694223696977920,2025-03-24T23:59:55.000Z,"""Coruptul lui Soroş. Ovidiu Oanță,ProTv 🤬🤬🤬 https://t.co/z45d9DH5tY"""
1904322316974035341,1050787463977938945,2025-03-24T23:59:55.000Z,"""@TigerLineTrades I want to join your discord. Can I just click the link and pay for the fee? How can I add your discord to mind after I pay?"""
1904322316202648061,3060816158,2025-03-24T23:59:55.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322315191492727,1896948893704986624,2025-03-24T23:59:55.000Z,"""Sudden shifts in yield can make or break a portfolio strategy as interest rate decisions take hold"""
1904322314889777280,1706504921271713792,2025-03-24T23:59:55.000Z,"""@PageLyndon Many cultures and ways of doing things is the way to understand these questions and the biggest problems in our modern reality. Do we need cultures like those found in Japan, Ireland, Russia etc? Or are they disposable. Aren't different ways of life sources of knowledge? I will"""
1904322314239390147,744719260660957184,2025-03-24T23:59:54.000Z,"""Flamante ministro del Interior, Julio Díaz Zulueta, trabajaba con la ONG de Gustavo Gorriti @Ideele A tal punto que le publicaban libros con el financiamiento público de la Fundación Open Society, de George Soros ¿Un infiltrado en el @MininterPeru? @ExpresoPeru https://t.co/cDx1J6uIwz"""
1904322314130334201,2257382917,2025-03-24T23:59:54.000Z,"""@vulturetrades I wish you posted how many you buy and when you sell all."""
1904322313996112320,1904320714720858113,2025-03-24T23:59:54.000Z,"""✨Everything you need💫 🎨Portfolio: https://t.co/lF9DfMjm0W  🏷️Price List &amp; comissions &amp; About me:  https://t.co/CzRP11ctwE  📷Client Reviews:  https://t.co/AGb3IDWMyl  📢SOCIALS: Fiverr: https://t.co/Wwdd4bczeR Website: https://t.co/CzRP11ctwE Behance: https://t.co/lF9DfMjm0W https://t.co/N873YimtLl"""
1904322313891557447,817822675288502272,2025-03-24T23:59:54.000Z,"""The leader sets the tone.   This leader shared nuclear secrets with a reporter, cancelled background checks and security clearance for senior officials, and shares foreign intelligence information with the Russian foreign minister.   Hegseth would be fired under any other admin."""
1904322313518272817,1898381243084873728,2025-03-24T23:59:54.000Z,"""https://t.co/9auy3v0DRR"""
1904322313341829378,301824354,2025-03-24T23:59:54.000Z,"""Planes crashing. Classified war plans leaking, BRING BACK DEI!"""
1904322312931086588,1764701384673550338,2025-03-24T23:59:54.000Z,"""A blog can serve as a valuable portfolio, showcasing your writing, design, or other creative skills to potential employers or clients."""
1904322312578433347,1712629811519041536,2025-03-24T23:59:54.000Z,"""If you could only convict two, who would you choose? https://t.co/gzA1Xc8Eis"""
1904322311374668229,1571628853444878336,2025-03-24T23:59:54.000Z,"""Javi sei stato veramente famiglia, un uomo con dei valori che oggi non si trovano in giro. Una bellissima pagina per questo grande fratello di merda.  ❤️ #helevier https://t.co/q7bkbLRKhP"""
1904322310200553756,1595221961525039106,2025-03-24T23:59:54.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322309675987227,1839755158516899840,2025-03-24T23:59:53.000Z,"""Nothing I dislike more than that side hustle thing.  Why can’t I just get back from my 9-5 and rest my head.  This adulthood has is not adulting at all."""
1904322309533704549,165054117,2025-03-24T23:59:53.000Z,"""Pierre Poilievre's promised tax cut costs $7 billion/year for first two years, rising to $14 billion a year in 2027/8  He said his government would pay for this by ""eliminating government waste, cutting the federal bureaucracy.""  Where have I heard that before? https://t.co/fas0SqoJQr"""
1904322309478830240,565394399,2025-03-24T23:59:53.000Z,"""🚨 The wife of former U.S. Attorney Matthew Graves, who led the prosecution of 1,500+ Jan6ers, is on the Board of Indivisible .   This Soros-backed group is the leading organizer of anti-Trump protests and violent Tesla acts.  Deleted webpages reveal this connection ⬇️⬇️⬇️ https://t.co/oRmN1eUbZz"""
1904322309378179561,1899822518925426688,2025-03-24T23:59:53.000Z,"""Building a portfolio around Gaming tokens is like investing in the future of entertainment"""
1904322309323653432,1844059702772027392,2025-03-24T23:59:53.000Z,"""Oi amores, passando para avisar que abri novamente as comms:)  💌 Meu carrd com valores e portfólio; https://t.co/7zlKRlgRgM https://t.co/Wsz1wV2cqh"""
1904322309269107102,1317279500611342337,2025-03-24T23:59:53.000Z,"""@PDDOPN @alexislosing @josephattard02 I have been deradicalised I know all your talking points I used to be a ML"""
1904322308237562136,1518932771179225094,2025-03-24T23:59:53.000Z,"""🚨 The wife of former U.S. Attorney Matthew Graves, who led the prosecution of 1,500+ Jan6ers, is on the Board of Indivisible .   This Soros-backed group is the leading organizer of anti-Trump protests and violent Tesla acts.  Deleted webpages reveal this connection ⬇️⬇️⬇️ https://t.co/oRmN1eUbZz"""
1904322307771769284,1487480520061632514,2025-03-24T23:59:53.000Z,"""Dei uma olhada em quem tá lá e só tem homem. Tá tudo bem com você? https://t.co/yBuHylK9TR"""
1904322307461402706,1495781415178354688,2025-03-24T23:59:53.000Z,"""@LynAldenContact @carlabitcoin You can put most of game meaf above all this. When it comes to beef there are so many more premium cut disregarded in US like bavette d'aloyau, onglet, araigné, poire"""
1904322307041927224,1377308035,2025-03-24T23:59:53.000Z,"""@Mckenyll @Sheldon_Sniper $SPECT"""
1904322306580570156,1892655875816366080,2025-03-24T23:59:53.000Z,"""Per cancellare le multe ai #novax invece i soldi li trovano. Che si vergognino https://t.co/x320znbRvK"""
1904322306496749775,1799554711323869184,2025-03-24T23:59:53.000Z,"""@GuntherEagleman She’s the Lehigh County Social Justice Ambassador, and she tried pulling the old Smolette trick on the A-town 5-0.   One thing is for sure, life will become less entertaining once DEI is completely eradicated. https://t.co/TIifxxzVVJ"""
1904322306463150560,1467229515361525760,2025-03-24T23:59:53.000Z,"""The leader sets the tone.   This leader shared nuclear secrets with a reporter, cancelled background checks and security clearance for senior officials, and shares foreign intelligence information with the Russian foreign minister.   Hegseth would be fired under any other admin."""
1904322305385439492,1893303078767751168,2025-03-24T23:59:52.000Z,"""今天，被各位X推友转帖的，一篇身在日本的理工科女性写的有关男女平等的文章我看了。就特别理解为什么那么多男推友们转发。"""
1904322305335124141,1550087292651536385,2025-03-24T23:59:52.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322305162989714,1730220988179103744,2025-03-24T23:59:52.000Z,"""Dei no posto de gasolina o caminhoneiro que tava no banho 😈🔥  https://t.co/1PWnVfKwQd"""
1904322304663855573,3940167253,2025-03-24T23:59:52.000Z,"""@LLuciano_BTC $KAS 🔥🚀"""
1904322303808213212,1674937716746735616,2025-03-24T23:59:52.000Z,"""@elonmusk That was a hair-raising readout of what has gone wrong under DEI. Wow! A total waste, fraud, and abuse of American taxpayer money. Bravo, Secretary Brooke Rollins, and thank you for your service! 🇺🇸"""
1904322303468634543,100671735,2025-03-24T23:59:52.000Z,"""Amazing how all this damn projection about DEI comes from people who are criminally unqualified and incompetent!"""
1904322303334244829,549646503,2025-03-24T23:59:52.000Z,"""Amazing how all this damn projection about DEI comes from people who are criminally unqualified and incompetent!"""
1904322302864687259,1603733793520553984,2025-03-24T23:59:52.000Z,"""#LiangJie shares new snaps on Xiaohongshu https://t.co/R117KIJ3HG"""
1904322302403035309,1897319780299739136,2025-03-24T23:59:52.000Z,"""Sports teams are like crypto exchanges - winners get rewarded with shares of ownership"""
1904322301363192072,163461439,2025-03-24T23:59:51.000Z,"""Follow Check: Am I Following You?"""
1904322301157601435,575482341,2025-03-24T23:59:51.000Z,"""Planes crashing. Classified war plans leaking, BRING BACK DEI!"""
1904322301107011674,10207502,2025-03-24T23:59:51.000Z,"""@RealHickory Crockett is fulfilling Soros’ wishes https://t.co/czIlbBKbLR"""
1904322299408306588,486882714,2025-03-24T23:59:51.000Z,"""🚨BREAKING: Chuck Schumer’s annual salary: $193,400.  His estimated net worth: $85 MILLION.  Should DOGE investigate?  YES or NO?  If Yes, Give me a THUMBS-UP👍! https://t.co/vzZs00odHQ"""
1904322298754028012,195171237,2025-03-24T23:59:51.000Z,"""Discutiremos eternamente si fueron 30 o si fueron 10, si conmemoramos el inicio del gobierno militar o el del gobierno democrático, si peronista o radical, como el cuento de la buena pipa. Lo claro, es que nunca nos pondremos de acuerdo para tirar juntos para el mismo lado.✌🏾"""
1904322297504162188,1539439253087739904,2025-03-24T23:59:50.000Z,"""@Lorenzo51407057 @hells_itch @bellagozafarofa @Claudio00685097 nn fode, to falando da esquerda em geral, claro q tem influencias fortissimas no Brasil dos Estados Unidos, mas vem inclusive boa parte da direita, e as pautas debatidas são mt diferentes, principalmente pela esquerda"""
1904322296983990513,37554677,2025-03-24T23:59:50.000Z,"""How is this a DEI hire? I’m confused.  🤔 https://t.co/EnvJsdjOG2"""
1904322296422047968,1593793120403087360,2025-03-24T23:59:50.000Z,"""THIS is how it’s done 🔥  “Who elected Soros to dictate Public Policy? Soros and his Cronies hit a Brick Wall in El Salvador. Thank God the Salvadorans are immune to his influence…no one believes his LIES anymore over there…”  -President Nayib Bukele https://t.co/g4bdUC2rXQ"""
1904322295339819235,1812314349395992576,2025-03-24T23:59:50.000Z,"""@nataliegwinters Deep state corruption at its finest, the wife of a former US Attorney involved with a Soros-backed group that promotes anti-Trump violence and vandalism, this is why we need Trump to drain the swamp.  Kash Patel will get to the bottom of this, cleaning up the FBI and bringing"""
1904322293700182116,2288547117,2025-03-24T23:59:50.000Z,"""@NathalieLoiseau La marionette de Soros a parlé https://t.co/2JC5dUPzJq"""
1904322293234385233,1431770516835160065,2025-03-24T23:59:49.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322292584251833,68033505,2025-03-24T23:59:49.000Z,"""[When one hires unqualified white men to work in govt...] https://t.co/AYayCyLYhY"""
1904322292471287863,1902854829686571008,2025-03-24T23:59:49.000Z,"""Swapping traditional savings for returns on trading shares is a gamble some are willing to take"""
1904322291237798189,758496817260572672,2025-03-24T23:59:49.000Z,"""🚨“DISGUSTING” — Tom Homan responds to judge saying “n*zis were given better treatment” than deported gang members:  ""That's ridiculous. Just another example of a radical judge saying something that's just disgusting. To compare anything to the N*zis. The Holocaust…We’re https://t.co/2NlslmiE1V"""
1904322291191972050,1616054066068746240,2025-03-24T23:59:49.000Z,"""Girlfreens 👇 👇  Focus on freen ig posts  Increase like and comment   423k like ✅️ let's go to 500k 🚶‍♂️🔐🔜 8k comments ✅️let's go to 10k 🚶‍♂️🔜 53.7k shares ✅️let's go to 60k 🚶‍♂️🔐  We can do it 💪  Keep going on 👍 #ValentinoFW25xFreen #srchafreen https://t.co/TKU6azqmF4"""
1904322290764087541,1586078599358005248,2025-03-24T23:59:49.000Z,"""NEW: Tesla stock surges over 11%, the largest single-day move of the year for the company following comedian Tim Walz's 'roast' of Tesla stock.  Tesla shares are up 25% since Walz said he gets great joy out of watching the stock price go down.  L of the year contender right here. https://t.co/EvDvp6FL7T"""
1904322290688380990,1388612334508249089,2025-03-24T23:59:49.000Z,"""comunque dei furboni gli autori lasciano ogni membro di una coppia nella casa così rimaniamo azzeccati per la finale sti cessi #helevier #heleners #grandefratello"""
1904322290365677645,4006587869,2025-03-24T23:59:49.000Z,"""🚨 The wife of former U.S. Attorney Matthew Graves, who led the prosecution of 1,500+ Jan6ers, is on the Board of Indivisible .   This Soros-backed group is the leading organizer of anti-Trump protests and violent Tesla acts.  Deleted webpages reveal this connection ⬇️⬇️⬇️ https://t.co/oRmN1eUbZz"""
1904322290306683044,1449406360676937731,2025-03-24T23:59:49.000Z,"""No, vi prego si è giocata la carta dei figli per vincere il  GF... Patetica. #grandefratello"""
1904322290122166550,1883892383118688256,2025-03-24T23:59:49.000Z,"""AND ""ECONOMIC DEVELOPMENT MONEY SLATED FOR MOLDOVA AND GEORGIA...."" AND DEI.  HOUSE FREEDOM CAUCUS SAYS: ""PROMISES MADE, PROMISES KEPT!"" 🦅🇺🇸"""
1904322289627443225,1703843845925224448,2025-03-24T23:59:49.000Z,"""Democrats are suing the Trump administration and weaponizing judges appointed by Barack Obama and Joe Biden.  This is an attempt to delay and block the Trump administration's agenda and their policies.   Also, another anti-Israel radical has his student visa revoked. https://t.co/iE5JY7jcaY"""
1904322289262383603,1673117682135080960,2025-03-24T23:59:49.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322287475523887,1558844394001907712,2025-03-24T23:59:48.000Z,"""""HE MAY BE TOO LATE TO SAVE HIS CAREER."" - @RepAndyBiggsAZ shares why he thinks Judge Boasburg should resign.  @jsolomonreports https://t.co/CMcXKUFWgW"""
1904322287135793180,1730218240436256768,2025-03-24T23:59:48.000Z,"""@blondebroker1 Hi. Donu have any doscount for monthly plan ? Pls let me know. Thx."""
1904322286150455296,1902490676308406273,2025-03-24T23:59:48.000Z,"""New era of risk management for high-net-worth individuals emerges with AI-powered portfolio rebalancing tools, promising to optimize returns and minimize losse"""
1904322285504200983,2938928403,2025-03-24T23:59:48.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322285244215468,834128859633184768,2025-03-24T23:59:48.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322284866642121,878018928261386240,2025-03-24T23:59:47.000Z,"""Dei 130 no short da tribo e minha disse q o short eram feio pq tem um bolso grande 😂😂😂😂😂"""
1904322284447252620,1630981740742180888,2025-03-24T23:59:47.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322283486769604,1696733857402298368,2025-03-24T23:59:47.000Z,"""@libsoftiktok You understand that HUD is literally DEI for housing, right?"""
1904322282895393197,1760829666942660609,2025-03-24T23:59:47.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322282815676789,1898538601647861760,2025-03-24T23:59:47.000Z,"""Predictive analytics is changing finance by providing real-time insights into portfolio performance and risk management"""
1904322282559881615,70128489,2025-03-24T23:59:47.000Z,"""Parlamentar radical de Joinville é enquadrado pelo Conselho de Ética com união de vereadoras da esquerda e da direita!  Acaba de ser aceita por 10 votos a favor, 2 contrários e 4 abstenções, no Conselho de Ética da Câmara de Joinville, a denúncia da vereadora Vanessa da Rosa (PT) https://t.co/dK7o0KQyAP"""
1904322282270396419,421901280,2025-03-24T23:59:47.000Z,"""No, non è più tollerabile. Queste notizie sono terribili. https://t.co/lLad1IFyk1"""
1904322282023223536,1604293173832220672,2025-03-24T23:59:47.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322281846755584,1731010235987308544,2025-03-24T23:59:47.000Z,"""Mais tu vois le niveau de la politique française. https://t.co/9HQqla1KSn"""
1904322280727204178,1840142197376610305,2025-03-24T23:59:46.000Z,"""🚨Simple YES or NO poll:  Do you support DOGE investigating all GEORGE SOROS BACKED entities in the United States?  A. YES B. NO https://t.co/mY9yhaHCQe"""
1904322280408355151,3940167253,2025-03-24T23:59:46.000Z,"""@LLuciano_BTC Hbar!"""
1904322279653425288,1495781415178354688,2025-03-24T23:59:46.000Z,"""@AriDavidPaul @LynAldenContact @grok what do you think of that?"""
1904322279397298473,1615678783716999169,2025-03-24T23:59:46.000Z,"""“I do remember how George Soros published his plan, ‘The Project Syndicate Publication’…”-Viktor Orban explains the Soros-Cloward-Piven Strategy which is meant to collapse Countries with Unlimited Immigration. https://t.co/QWAYESYgpC"""
1904322278776578465,749552902717468672,2025-03-24T23:59:46.000Z,"""🌸 Offerte di Primavera su #Amazon 🌸 Ecco a voi dei link preconfigurati per mostare solo i videogiochi in promozione per ciascuna console! 🎮👇 PS5 → https://t.co/EDMWNMsFiV PS4 → https://t.co/vovILrDnRI Xbox → https://t.co/zunH5pFnzX Switch → https://t.co/0TNoyPFUrQ #adv"""
1904322278260711593,1903376740149231616,2025-03-24T23:59:46.000Z,"""Sporting a portfolio of high-yield NFTs is a savvy move for investors seeking long-term financial gain"""
1904322278159958017,1823139663076614144,2025-03-24T23:59:46.000Z,"""🚨 The wife of former U.S. Attorney Matthew Graves, who led the prosecution of 1,500+ Jan6ers, is on the Board of Indivisible .   This Soros-backed group is the leading organizer of anti-Trump protests and violent Tesla acts.  Deleted webpages reveal this connection ⬇️⬇️⬇️ https://t.co/oRmN1eUbZz"""
1904322277891572015,1805947846287413248,2025-03-24T23:59:46.000Z,"""🚨 The wife of former U.S. Attorney Matthew Graves, who led the prosecution of 1,500+ Jan6ers, is on the Board of Indivisible .   This Soros-backed group is the leading organizer of anti-Trump protests and violent Tesla acts.  Deleted webpages reveal this connection ⬇️⬇️⬇️ https://t.co/oRmN1eUbZz"""
1904322276998390239,1594901260871684097,2025-03-24T23:59:46.000Z,"""🚨 The wife of former U.S. Attorney Matthew Graves, who led the prosecution of 1,500+ Jan6ers, is on the Board of Indivisible .   This Soros-backed group is the leading organizer of anti-Trump protests and violent Tesla acts.  Deleted webpages reveal this connection ⬇️⬇️⬇️ https://t.co/oRmN1eUbZz"""
1904322276071260169,1900046890227343360,2025-03-24T23:59:45.000Z,"""Surprise value lies not just in portfolio growth but in the financial independence it brings"""
1904322275782046058,1025509712,2025-03-24T23:59:45.000Z,"""TERROR: Paid protestors from Soros-backed rent-a-riot NGO at Tesla Takedown event in Tennessee are instructed not to talk to media.  https://t.co/XtkuX4YHcK"""
1904322275681452381,1426213026911358981,2025-03-24T23:59:45.000Z,"""Ma non è una modella internazionale? Parla sempre dei soldi. #grandefratello"""
1904322275525992908,1877066166834704384,2025-03-24T23:59:45.000Z,"""Schluss mit der Unterwerfung. Steht auf gegen den politischen Islam! „Stadtviertel Molenbeek in Brüssel feierte am Sonntag das Fastenbrechen in einer Kirche -  im Rahmen der Bewerbung Molenbeeks als Kulturhauptstadt Europas 2030.“  Warum feiern wir nicht mal ein fröhliches"""
1904322275505262977,990024906904489984,2025-03-24T23:59:45.000Z,"""🚨 The wife of former U.S. Attorney Matthew Graves, who led the prosecution of 1,500+ Jan6ers, is on the Board of Indivisible .   This Soros-backed group is the leading organizer of anti-Trump protests and violent Tesla acts.  Deleted webpages reveal this connection ⬇️⬇️⬇️ https://t.co/oRmN1eUbZz"""
1904322275236581777,1766061958921326592,2025-03-24T23:59:45.000Z,"""Pedi pra esse carinha olhar minha prancha, dei leite como agradecimento pro puto   Ft: @MalhadoC  Disponível Nas Plataformas  🔗 https://t.co/KcTSJFtttR 🔗 https://t.co/lP8LVcDSdE https://t.co/a563KoZSqW"""
1904322274041512388,1822937286461313024,2025-03-24T23:59:45.000Z,"""Why Radical &amp; Extremist Organization (Islamic &amp; Hindutva) Must be rejected  These organizations must be rejected because they threaten democracy, human rights &amp; social harmony.  Opposition to Islamism is not anti Muslim, Similarly Opposition to Hindutva is not anti Hinduism, it’s"""
1904322272841838821,19288560,2025-03-24T23:59:45.000Z,"""Forza Motorsport festeggia 20 anni con un grosso aggiornamento che riporta uno dei circuiti preferiti dai fan https://t.co/oRQrMzuDIg"""
1904322272061542613,1229834526936821761,2025-03-24T23:59:44.000Z,"""DEI and wokeness have pussified the And1 guy... https://t.co/KFhs37hgG9"""
1904322271985942600,941359840089247746,2025-03-24T23:59:44.000Z,"""@StefanoAngioi @Aleee_Inter 2 retrocessioni in serie B, 30 punti di penalizzazione per calciopoli, presidente mafioso con rapporti con dell'utri, passaporto falso di Dida, scudetto della seconda stella vinto in faccia, monostellato, nebbia di Belgrado, bel curriculum"""
1904322270283153600,1351006018805886982,2025-03-24T23:59:44.000Z,"""Did DEI hire and 4 star general Lloyd Austin ever “accidentally” leak top secret military operations to a reporter on a signal app or is that kind of astounding incompetence reserved for the merit-based hiring of white men? https://t.co/vJexiccFCh"""
1904322270027538444,1597746752362352641,2025-03-24T23:59:44.000Z,"""If you could only convict two, who would you choose? https://t.co/gzA1Xc8Eis"""
1904322269276754293,1041460031999238144,2025-03-24T23:59:44.000Z,"""Soros must be stopped.   “I set up a foundation in Ukraine, before Ukraine became independent of Russia…there is one person who was deeply involved in Ukraine…Biden…he had a lot more patience than me…in trying to convert Poreshenko…” -George Soros https://t.co/m3dJocBBBD"""
1904322268802764912,1050787463977938945,2025-03-24T23:59:44.000Z,"""@StockMarketMcro Drop Hello 👋  So you can be added to my free Trading group on Telegram (Access my private calls) and Copy trading for a wealthier portfolio, also join our mentorship class on Trading. Don’t miss this opportunity.   👇📥👇 https://t.co/KuPPpykudP"""
1904322268257292718,1822610018023231489,2025-03-24T23:59:44.000Z,"""Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it!   This will be so easy. They’ll never figure it out. https://t.co/F3ISGztHme"""
1904322267699356098,1847688416323854336,2025-03-24T23:59:43.000Z,"""Looking for an editor! Good pay! DM/Reply to apply!"""
1904322266785325364,29238716,2025-03-24T23:59:43.000Z,"""This is a petition for @Costco to offer drive-up order pickup. I know they care about DEI, so for people to be able to pick up all of their items without risk of sickness from in-person shopping would be huge."""
1904322266625642988,2257382917,2025-03-24T23:59:43.000Z,"""@vulturetrades When will you post entry and exits ?"""
