1866258379087462465,"""@politvidchannel OPINION. There are parts of the world affected by #Landslides #Earthquakes #Tsunamis #ContinentalShelfSinking #Droughts #Bushfires #Floods &amp; when World Leaders are ignorant about #ClimateChange due to being ignorant of the problem-This is NOT a solution!  Cc: @X @FinancialReview""", 1
1868400710955446274,"""In summer 2024, human-caused #ClimateChange nearly made all of Canada's most intense heat waves hotter, and more likely. https://t.co/eBYnSuPVF0""",1
1868346316847563171,"""This is concerning -- The percentage of Americans who acknowledge human activity as the primary driver of #ClimateChange hasn't budged in 5 years. Our steep partisan divide in the US is leaving many Americans in a state of denial. https://t.co/S4w02Mrcit @pewresearch #denialism""",1
1868589635032535164,"""As human society continues to ignore scientific warnings and continues to burn fossil fuels, global warming is beginning to shift from man-made to natural. How much can humans cope with this? #naturalenvironment #GlobalWarming #Climatechange #ClimateEmergency  #biodiversity https://t.co/LolZlHyefS""",1
1866234550256623837,"""#climatechange # #climatereality #EPA #LeeZeldin  Climate change is driving inflation and instability, which harms climate action. But it’s not too late to escape the doom loop.  Source: The Conversation https://t.co/ZfE37KUDAe""", 1
1866226072607658491,"""#ClimateChange is a serious equity issue. All Australians are carrying the risks of climate change through insurance premiums even though their properties may not be at risk. Equity in property management needs a royal commission. #auspol ⁦@abcnews⁩  https://t.co/LCCbxVTDxr""", 1
1866225124925485502,"""The Tesla Ethicist: Musk, X, &amp; Feeding Voter Indifference About The Climate Crisis https://t.co/PotmSDwuvs #Tesla #EV #ClimateChange #Renewables #RenewableEnergy""", 1
1866224248454529346,"""Every day we could watch the proves but everyone prefers look at other side https://t.co/GGbVH8zYVi #ClimateCatastrophe #ActOnClimate #ClimateCrises  Scientists agree: #ClimateChange is real and caused by people » Yale Climate Connections https://t.co/0QGsdKfWJu""", 1
1868544870710939796,"""in recent decades, #cyclone frequency and intensity appear to be on the rise, raising pressing questions about the role of #human-induced #climatechange in amplifying these destructive phenomena. #mayotteisland #hurricanes #TrendingNow #News https://t.co/xSaEyPOZav""",1
1866216275535343771,"""Trumps corporate media tries to convince the public to go back to polluting the environment. #ClimateChange #GlobalWarming https://t.co/j3bQfqwWD3 https://t.co/ABV7eWD7sf""",1
1869032866883186951,"""Winters are rapidly warming across the Northern Hemisphere because of human emissions of greenhouse gases from burning fossil fuels. #climatechange https://t.co/Pkyy4ArAQ9 #axiosam""",1
1869431320079704440,"""Terrible and completely out of touch with the urgent need to phase out #FossilFuels: Despite the devastating harms caused by human-induced #ClimateChange coal use to reach new peak – and remain at near-record levels for years  https://t.co/1NeWDz64s2""",1
1869572067273945568,"""@scipak @ByIanJames @latimes #ClimateChange is real Humans have decimated this planet &amp; will continue to do so if left unchecked 😞😢""",1
1870187955861520562,"""Ignoring the impacts of #HumanCaused #ClimateChange will result in more and accelerated devastation to the planet and lives.  #NotRocketScience  #Inaction #TemperaturesRising #Drought #Water #Storms #Food""",1
1866205804162129923,"""The more sustainable routes we take, the nearer we'll get to protecting our only planet Earth. 🌎 Let's take one step at a time to a sustainable future... #OrganicFarmingTips #climatechange https://t.co/5LVdDdvM5G""",1
1866205223259103543,"""We are excited to see @Tulane launch their Center on Climate Change and Urbanism which will house their #GRPfunded design studio in addition to supporting research and driving public programming on how #ClimateChange is shaping the #GulfCoast. Learn more: https://t.co/C2TlxgIQoo""",1
1870877021322236331,"""#JusticeforGod-#Thetrial-Hearing Day 1123 Your Honor: Since 1900-global avg #sealevelrisen by approx 15-20cm-faster than historical averages-increase-largely attributed to human-induced #climatechange-fossil fuels-greenhouse gas emissions... https://t.co/FEB6Uvvel7 #God #human""",1
1866199431361544266,"""Good points which @UN @antonioguterres  https://t.co/GQC9gUgK9s. know already. Unfortunately countries like the USA, soon to be led by `Drill Baby Drill´ @realDonaldTrump and other large past and present polluting nations don´t care about impact of #climatechange and lives lost? https://t.co/Um98Di0yRI""",1
1871271861931098192,"""Human-caused #climatechange has made Atlantic hurricanes about 18 mph stronger in the last six years: https://t.co/buXxnn02cY  For most #storms, the added impact from warmer oceans made the storms spike an entire #hurricane category.  #climatechange  #sustainability""",1
1866193596866572450,"""#Climatechange is a major hurdle for #SDGs, threatening food security, water access &amp; poverty reduction, especially in regions like #SouthAsia. India must focus more on climate adaptation for #sustainablegrowth: @soumyabh_swears https://t.co/FjXjoDHLUQ""",1
1866193519267778908,"""A ‘doom loop’ of climate change and geopolitical instability is beginning #Environment #ClimateChange #GeopoliticalInstability #DoomLoop #ClimateAction #GlobalCrisis #ClimateImpact #Geopolitics #Inflation #ClimateAdaptation #ClimateRisk #FossilFuelPhaseOut https://t.co/zCgGa4E7hA""",1
1866192271257063773,"""Our inaction on the climate crisis is a crime against humanity. It's the worst story in the world. 🥵 #climatecrisis #ClimateAction #climatechange #climate #thehague #hague https://t.co/Pfu1SCmgbk""",1
1866190877065888216,"""""Significant investment in infrastructure and an end to our global fossil fuel reliance are critical first steps in ensuring a hospitable planet for young people to inherit."" #extremeheat #climatechange https://t.co/OK4vvpUxkk""",1
1866190472319742393,"""Great if the Saudi's can pull this off. Certainly a rethinking of city planning in a time of #climatechange is desperately needed...   https://t.co/czHt9dlR7e""",1
